latitude,longitude,k_value,description
-29.5282,-69.8998,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-27.7523,-69.9948,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-37.4269,-72.7026,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
-28.2227,-71.0388,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
-26.5455,-70.6105,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-33.6466,-78.7922,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-43.3428,-72.3443,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-27.8676,-70.5384,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-21.7353,-69.6837,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.2715,-74.0993,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-17.6897,-69.8362,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-10.6815,-77.0072,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-17.6227,-71.0859,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-13.9773,-72.4645,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-11.0554,-75.4374,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-12.4206,-76.2193,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-15.4218,-70.257,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.0196,-74.9296,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-10.6306,-74.3609,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-22.5147,-68.4074,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-16.195,-72.8798,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-13.9896,-70.5674,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-13.6403,-72.1699,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-12.0831,-74.4931,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-9.3903,-76.5664,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-15.1807,-70.0024,0.01,Lake
-16.6944,-72.3117,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-15.2776,-74.9827,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-14.425,-75.8361,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-17.711,-67.6832,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-14.9493,-72.6081,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-8.3746,-76.1438,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-27.8676,-70.5384,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-21.7353,-69.6837,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.8825,-69.3638,0.01,Lake
-3.5943,-81.2514,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-0.4531,-72.6168,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
0.5629,-71.045,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-4.036,-80.3685,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.6396,-78.0876,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.8316,-80.126,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.5707,-79.852,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.3749,-80.3817,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-9.535,-74.4696,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-7.4146,-74.5367,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.3602,-73.8675,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-4.676,-80.0905,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.9745,-80.3975,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-12.4206,-76.2193,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-7.3998,-76.5745,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-8.8129,-78.1619,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-7.1406,-78.7762,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-0.6138,-77.5708,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-0.2521,-79.2208,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-1.6841,-78.521,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-9.2312,-77.454,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
-9.3903,-76.5664,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-6.3585,-78.1443,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-6.0038,-79.5352,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-5.2222,-79.6481,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
1.9611,-67.9602,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-0.4804,-72.3214,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
1.5265,-69.5129,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-0.6176,-79.0691,0.01,Ophiolitic complex of Meso-Cenozoic age
-2.5428,-61.5695,0.01,Lake
1.8369,-71.297,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
0.593,-73.1382,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
0.8838,-72.7505,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
2.5788,-78.1506,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.6577,-77.819,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.5952,-77.9939,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.6248,-77.8632,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.1242,-75.9884,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
2.4825,-77.2171,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
3.1849,-76.4954,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
1.2915,-78.9373,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.2659,-74.8306,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.1199,-77.5784,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.2753,-77.485,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.1396,-77.4814,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.2595,-77.4373,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.0188,-74.3826,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.9812,-73.8426,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.314,-78.284,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
2.7857,-76.3024,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
4.3261,-81.165,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
4.6993,-75.6046,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
1.9294,-75.6566,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
2.9876,-73.8758,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
3.0362,-78.063,0.01,Ophiolitic complex of Meso-Cenozoic age
1.8241,-77.7549,0.01,Ophiolitic complex of Meso-Cenozoic age
5.2514,-75.8186,0.01,Ophiolitic complex of Meso-Cenozoic age
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-8.3746,-76.1438,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.3069,-81.1594,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
5.9645,-75.1768,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
5.6103,-75.9334,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
5.3018,-73.5186,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
12.4028,-82.0899,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
15.9139,-79.9016,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
16.0641,-79.3068,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
16.1819,-80.9515,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
16.4638,-80.5246,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
17.0913,-78.3282,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.8036,-73.7562,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
10.3867,-72.6456,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
8.366,-71.1203,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
18.8442,-73.0502,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
19.3081,-81.2393,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
13.3482,-81.367,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.5334,-81.138,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.4642,-81.7519,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
10.0573,-68.7418,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
3.1242,-75.9884,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
6.5477,-75.1362,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
9.9698,-72.8737,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
12.1632,-71.513,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
12.5167,-69.9771,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
7.5714,-80.5087,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.1136,-77.4556,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.0723,-76.5925,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.3187,-78.154,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
20.0936,-76.3777,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
7.7792,-74.2377,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
9.3735,-79.452,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
10.4613,-73.3949,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
19.0082,-70.9123,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
19.3684,-71.229,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
19.4836,-71.6412,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
20.0173,-76.6298,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
20.0345,-75.8862,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
17.4115,-83.9508,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
17.4143,-83.9175,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.0098,-80.6842,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.2659,-74.8306,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.3107,-82.1399,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.3894,-82.2698,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.9812,-73.8426,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.1084,-82.3375,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.2075,-82.2666,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.2519,-82.3629,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.1494,-82.0303,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.9311,-83.7229,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.1698,-83.0434,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.3017,-82.9749,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
14.3861,-82.7523,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
17.578,-71.5102,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.079,-73.6431,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.6103,-73.7557,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
19.6862,-80.0457,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
19.7238,-79.8064,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
19.4914,-70.5288,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
20.0393,-72.7875,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.5436,-81.7034,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.4957,-83.5568,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
12.665,-83.7007,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.7373,-81.1218,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
4.6993,-75.6046,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
5.8747,-76.34,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
6.4293,-74.2244,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.2646,-81.7984,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.1616,-73.7279,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
8.0148,-73.6407,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
8.2562,-79.096,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
8.3672,-78.8999,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
8.9202,-78.7636,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
9.7179,-83.2629,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
14.7724,-84.4833,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
9.3627,-83.325,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
11.0213,-73.9968,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
14.1394,-83.919,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
11.911,-71.7848,0.01,Ophiolitic complex of Meso-Cenozoic age
17.9857,-76.5853,0.01,Ophiolitic complex of Meso-Cenozoic age
6.4061,-74.6133,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
7.2285,-75.4586,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
7.3885,-72.3131,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
7.3142,-72.9918,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
7.7046,-74.5891,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
8.1438,-73.2944,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
8.984,-70.7568,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
10.7039,-73.5523,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
6.1841,-76.5186,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
8.0687,-77.086,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
8.6051,-81.1835,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
8.7894,-80.6002,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
11.0648,-73.1852,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
15.3429,-87.8146,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
5.2514,-75.8186,0.01,Ophiolitic complex of Meso-Cenozoic age
5.7204,-77.2237,0.01,Ophiolitic complex of Meso-Cenozoic age
7.3176,-80.7626,0.01,Ophiolitic complex of Meso-Cenozoic age
18.0802,-71.2718,0.01,Ophiolitic complex of Meso-Cenozoic age
18.2503,-72.9165,0.01,Ophiolitic complex of Meso-Cenozoic age
18.3483,-72.4253,0.01,Ophiolitic complex of Meso-Cenozoic age
18.3365,-73.9403,0.01,Ophiolitic complex of Meso-Cenozoic age
18.9159,-70.4274,0.01,Ophiolitic complex of Meso-Cenozoic age
19.336,-70.8189,0.01,Ophiolitic complex of Meso-Cenozoic age
19.5504,-70.2383,0.01,Ophiolitic complex of Meso-Cenozoic age
7.4482,-75.7041,0.01,Ophiolitic complex of Meso-Cenozoic age
7.4705,-77.7629,0.01,Ophiolitic complex of Meso-Cenozoic age
8.5664,-83.5082,0.01,Ophiolitic complex of Meso-Cenozoic age
10.0043,-85.4383,0.01,Ophiolitic complex of Meso-Cenozoic age
11.8182,-70.0095,0.01,Ophiolitic complex of Meso-Cenozoic age
11.5292,-85.3965,0.01,Lake
21.7184,-80.1099,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
21.1447,-77.4046,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.5499,-81.6807,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
13.3034,-81.3582,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
17.42,-83.8901,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
17.9685,-77.2908,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
19.2749,-81.2227,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
19.6945,-79.8409,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
18.7176,-71.3408,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
5.9645,-75.1768,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
5.6103,-75.9334,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
5.3018,-73.5186,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
14.6969,-85.5058,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
19.0718,-70.6421,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
9.5245,-83.5761,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
14.1402,-84.2394,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.1639,-77.4298,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.7133,-71.6346,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.5891,-81.4674,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
13.0006,-86.7418,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
9.1229,-78.5563,0.01,Ophiolitic complex of Meso-Cenozoic age
-54.314,-59.3062,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-52.0392,-60.5259,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-51.8325,-61.2452,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-51.873,-61.0006,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-51.7097,-61.2751,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-55.0436,-68.5714,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-55.0627,-67.6142,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-54.7911,-64.3005,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-54.4288,-69.4866,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-40.7994,-66.6265,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-40.5816,-69.8654,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-43.8481,-68.7317,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-54.6174,-70.1131,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
-42.4133,-69.8216,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
-51.6399,-59.9475,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-51.7456,-58.7488,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-51.3158,-59.9561,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-51.341,-60.1809,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-51.2897,-59.6044,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-55.0476,-66.9306,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-54.997,-69.036,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-54.5497,-67.8057,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-42.6121,-67.4153,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-37.4977,-69.7529,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-55.2819,-68.9962,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-54.9672,-70.0844,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-47.9006,-70.2215,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-44.7837,-69.1654,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-44.5566,-65.7081,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-43.6929,-66.8485,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-43.7888,-70.301,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-42.0383,-69.3455,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-41.9587,-66.3493,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-40.765,-67.7908,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-54.96,-69.6193,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-53.6309,-68.6316,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-47.325,-68.0123,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-47.4466,-69.2078,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-52.0177,-69.886,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-48.5224,-68.8849,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-48.4399,-70.5259,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-40.5661,-68.3262,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-41.7897,-69.1538,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-39.8095,-68.5831,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-52.2167,-59.7201,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-52.0373,-58.4674,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-52.1753,-60.5894,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-55.0173,-68.8258,0.01,Ophiolitic complex of Meso-Cenozoic age
-54.8899,-69.7013,0.01,Ophiolitic complex of Meso-Cenozoic age
-54.3438,-69.7528,0.01,Ophiolitic complex of Meso-Cenozoic age
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-40.2391,-68.3875,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-47.812,-68.6604,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
