latitude,longitude,k_value,description
35.1894,-114.1219,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.3591,-111.9885,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
24.9815,-110.6179,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
25.6434,-110.8063,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
28.262,-110.9915,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
28.6414,-112.8172,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
28.7066,-112.5715,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
26.4614,-112.1131,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
29.0581,-118.3091,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
28.9915,-112.3647,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
29.2674,-113.8039,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
29.3154,-113.3887,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
29.403,-114.5106,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
29.3119,-110.7091,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
30.3063,-114.8845,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
30.1077,-110.2073,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
31.5877,-115.4486,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
31.7996,-113.4936,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
23.8078,-104.3959,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
32.3294,-112.7321,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
32.3798,-110.3499,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
33.5486,-108.6404,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
34.394,-111.6532,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
34.7399,-116.0396,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
34.9124,-113.1233,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
34.3035,-114.1261,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
33.4321,-110.8531,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
34.1648,-112.9928,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
29.3954,-114.166,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
24.463,-111.8315,0.01,Ophiolitic complex of Meso-Cenozoic age
27.4206,-114.3984,0.01,Ophiolitic complex of Meso-Cenozoic age
28.1877,-115.2215,0.01,Ophiolitic complex of Meso-Cenozoic age
30.8307,-115.7566,0.01,Ophiolitic complex of Meso-Cenozoic age
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
29.0696,-118.3008,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
32.8737,-118.4783,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
33.3614,-118.4195,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
33.3049,-119.6036,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
33.9601,-120.0481,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
34.9184,-117.9865,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
36.8943,-109.5596,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
27.2463,-109.6516,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
27.5283,-113.7412,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
30.7172,-106.4915,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
34.685,-114.8954,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
41.1495,-112.2333,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
42.5428,-110.6287,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
43.7615,-110.8034,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
38.4757,-117.2709,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
43.0072,-109.6072,0.01,"Continental crust, Undifferentiated facies - Archean"
45.087,-109.7759,0.01,"Continental crust, Undifferentiated facies - Archean"
45.1892,-111.8193,0.01,"Continental crust, Undifferentiated facies - Archean"
35.4407,-113.1555,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
36.8442,-115.4634,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
38.4251,-115.0339,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
39.4056,-114.4127,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
38.8989,-120.4143,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
39.4794,-112.9745,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
40.452,-115.8239,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
42.1128,-111.808,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
43.6203,-114.1572,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
44.1926,-113.4155,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
50.459,-117.4007,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
35.2641,-120.7459,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
36.2576,-121.6702,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
44.4417,-114.3507,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
46.4705,-123.9578,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.426,-123.6939,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.7611,-118.7041,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
49.8302,-119.5122,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
36.1923,-112.5526,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
35.891,-115.0293,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
42.9379,-111.2937,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.7688,-118.4754,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.6322,-109.6184,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
40.3499,-119.7985,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.7323,-123.7351,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
34.5304,-110.7884,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
37.5688,-109.9021,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
39.7383,-114.9827,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
41.0912,-122.7451,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
43.6725,-114.4219,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
44.1586,-113.2407,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
49.8513,-114.8773,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
49.6591,-109.9616,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.4522,-118.1885,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
40.5815,-118.7853,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
45.0575,-111.2499,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
42.1533,-122.8942,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic to upper Paleozoic"
48.2466,-121.7534,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
36.5979,-121.2101,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
38.9243,-120.8574,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.9899,-120.2132,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
40.6264,-117.9678,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
41.2172,-110.8744,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
44.9386,-112.3691,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
49.0049,-124.2464,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
48.8466,-120.6654,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
42.8641,-112.7596,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
45.408,-114.8161,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
48.8099,-123.4946,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
48.9491,-123.4946,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.1371,-124.0559,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.5377,-124.7778,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
50.0117,-123.3673,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.7489,-122.126,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
50.2491,-121.3383,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.7574,-125.9988,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
36.2706,-117.7247,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
48.8445,-118.2563,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.3716,-123.3693,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.479,-124.279,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.4808,-123.3891,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.7145,-124.1261,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.6473,-124.3878,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.6669,-120.2826,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.6957,-123.6568,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.9179,-117.4796,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.5082,-122.1323,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
41.3167,-118.3326,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.1894,-114.1219,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
36.7966,-113.8724,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.1188,-113.2006,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.3377,-112.7469,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.9947,-115.9421,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
40.772,-116.8718,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
40.3183,-113.5205,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
41.2069,-115.3377,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
41.665,-111.1141,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
43.7786,-123.7293,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
45.0431,-109.0274,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
47.2564,-122.8689,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
47.4199,-122.4628,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
47.6614,-122.5298,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.0705,-122.6929,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.1397,-122.5574,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
47.4248,-123.7955,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.4805,-122.8748,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
47.5211,-122.4048,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.5285,-123.0798,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.6457,-122.8904,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.8987,-114.106,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
49.0454,-122.5723,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
52.7336,-115.2283,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.3591,-111.9885,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.2344,-118.8624,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
48.2301,-117.0588,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
34.9124,-113.1233,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
35.7749,-116.6713,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
34.3035,-114.1261,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
40.0229,-114.2096,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
39.062,-118.6648,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
36.063,-116.5139,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
44.9585,-113.8113,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
47.8136,-114.5791,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
34.1648,-112.9928,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
49.8316,-119.2342,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
36.3966,-116.2843,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic to Neoproterozoic"
40.7907,-109.6898,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic to Neoproterozoic"
36.6314,-117.4019,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
46.8381,-110.4852,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
48.7514,-117.7067,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
44.9469,-122.6751,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
45.7977,-122.8996,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
46.1755,-118.6239,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
36.5341,-120.9341,0.01,Ophiolitic complex of Meso-Cenozoic age
38.5568,-122.1979,0.01,Ophiolitic complex of Meso-Cenozoic age
40.9104,-122.418,0.01,Ophiolitic complex of Meso-Cenozoic age
41.6966,-123.6997,0.01,Ophiolitic complex of Meso-Cenozoic age
42.4668,-124.2093,0.01,Ophiolitic complex of Meso-Cenozoic age
42.5351,-123.2379,0.01,Ophiolitic complex of Meso-Cenozoic age
47.4771,-120.8912,0.01,Ophiolitic complex of Meso-Cenozoic age
48.3675,-122.6094,0.01,Ophiolitic complex of Meso-Cenozoic age
48.4463,-122.5685,0.01,Ophiolitic complex of Meso-Cenozoic age
36.1526,-114.3338,0.01,Lake
37.2835,-110.953,0.01,Lake
41.1939,-112.5238,0.01,Lake
42.9465,-112.7162,0.01,Lake
48.4665,-118.1622,0.01,Lake
49.5407,-118.1004,0.01,Lake
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
51.4724,-116.6749,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
43.5116,-119.144,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
40.6124,-123.1533,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
34.9184,-117.9865,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
52.0404,-120.9227,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
36.8943,-109.5596,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
51.2805,-108.5969,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
42.1716,-108.792,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.0381,-114.6134,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
49.6273,-118.5157,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
52.3566,-118.9879,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
43.2555,-113.6365,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
51.4579,-125.6235,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Age unknown"
54.8597,-123.4543,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Age unknown"
56.8581,-124.8185,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
58.4043,-110.7688,0.01,"Continental crust, Undifferentiated facies - Archean"
50.459,-117.4007,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
53.3793,-118.8165,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
54.6683,-121.392,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
54.3339,-121.8537,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
50.4785,-119.7741,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
49.8513,-114.8773,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
50.8023,-122.4057,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
52.3582,-122.4497,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
53.0351,-118.1744,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
56.7309,-123.5031,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
57.8511,-123.6657,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
54.2197,-122.9137,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
53.7879,-126.8362,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
55.9013,-125.4009,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
48.8466,-120.6654,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
51.2136,-122.5677,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
53.0298,-123.9336,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
53.3531,-124.6397,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.3586,-123.5735,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
50.0117,-123.3673,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.7489,-122.126,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
50.2491,-121.3383,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
51.5242,-124.1161,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
52.2737,-121.2052,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
49.6957,-123.6568,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
50.1149,-124.973,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
50.2049,-124.8602,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
50.2354,-124.7202,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.9179,-117.4796,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
49.5082,-122.1323,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
51.9817,-124.5881,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
52.0492,-125.534,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
53.959,-124.7504,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
54.4477,-124.7274,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
55.585,-124.7074,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
55.7539,-125.3576,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
51.8456,-112.5054,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
52.7336,-115.2283,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.7141,-123.5066,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
61.56,-109.6953,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
52.0427,-119.9385,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
51.4617,-121.2767,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
54.7003,-123.9371,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
51.1647,-124.387,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
57.0242,-125.2565,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
47.8136,-114.5791,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
58.3092,-124.7085,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
59.5028,-110.8718,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
49.8316,-119.2342,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
63.7806,-107.7077,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
54.5603,-125.0986,0.01,Ophiolitic complex of Meso-Cenozoic age
50.4328,-117.875,0.01,Lake
51.7593,-117.6576,0.01,Lake
52.3382,-118.6269,0.01,Lake
56.0309,-123.7914,0.01,Lake
58.673,-113.7668,0.01,Lake
62.6159,-125.1454,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
64.4484,-124.4327,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
65.015,-121.3759,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
64.1211,-117.1959,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
64.5107,-122.2028,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
64.1481,-124.8356,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
61.7965,-122.4168,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
62.2758,-119.9066,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
62.5143,-122.5459,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
64.5507,-125.5144,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
64.647,-115.7843,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
65.0341,-117.1077,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
61.3829,-118.5434,0.01,Lake
62.3422,-122.7395,0.01,Lake
61.7777,-113.7355,0.01,Lake
63.0062,-115.9675,0.01,Lake
66.0122,-120.9252,0.01,Lake
66.1075,-128.7233,0.01,Lake
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
59.7505,-109.1695,0.01,"Continental crust, Undifferentiated facies - Archean"
51.4724,-116.6749,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
58.7108,-126.3699,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
54.8371,-124.9199,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Upper Paleozoic"
52.0404,-120.9227,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
59.9949,-124.9114,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
58.9942,-112.7522,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
51.2805,-108.5969,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
52.9656,-124.3612,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
49.6273,-118.5157,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
52.3566,-118.9879,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
58.4004,-105.8675,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic to Paleoproterozoic"
65.0214,-110.639,0.01,"Continental crust, Undifferentiated facies - Archean"
64.5015,-96.4527,0.01,"Continental crust, Undifferentiated facies - Archean"
63.1231,-128.3868,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
64.2708,-118.1699,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.8948,-120.0221,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
60.4491,-124.886,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
