latitude,longitude,k_value,lithology_name
45.56600,-90.98600,0.5,sandstone
-39.41400,174.40300,0.5,sandstone
58.67300,-118.95100,0.5,sandstone
41.12300,-96.09500,0.5,sandstone
-26.71000,-45.38000,0.5,sandstone
51.49300,-116.72300,0.5,sandstone
-37.57900,175.26900,0.5,sandstone
40.29100,-77.89000,0.5,sandstone
39.39700,-82.82800,0.5,sandstone
18.14400,-77.33000,0.5,sandstone
76.51000,-80.84600,0.5,sandstone
64.55000,-138.81700,0.5,sandstone
49.51800,-56.18000,0.5,sandstone
55.88000,-120.93900,0.5,sandstone
45.24300,-122.57900,0.5,sandstone
38.49300,-73.74800,0.5,sandstone
36.85600,-83.20800,0.5,sandstone
42.19300,-104.24500,0.5,sandstone
34.96300,-87.37900,0.5,sandstone
38.88800,-106.58000,0.5,sandstone
82.53500,-76.50000,0.5,sandstone
47.46000,-124.22600,0.5,sandstone
31.90900,-106.50200,0.5,sandstone
42.91600,-96.71600,0.5,sandstone
82.31600,-76.31000,0.5,sandstone
46.43500,-112.89900,0.5,sandstone
-40.04000,173.24100,0.5,sandstone
22.26000,-84.09700,0.5,sandstone
49.14900,-105.05500,0.5,sandstone
73.43600,-94.50300,0.5,sandstone
35.46300,-106.07600,0.5,sandstone
73.26900,-92.28000,0.5,sandstone
-43.13800,172.52700,0.5,sandstone
32.56600,-117.01600,0.5,sandstone
-7.48900,-39.09300,0.5,sandstone
34.50300,-85.00000,0.5,sandstone
70.64400,-154.58300,0.5,sandstone
34.98000,-118.66000,0.5,sandstone
37.79500,-86.83600,0.5,sandstone
40.72100,-92.91300,0.5,sandstone
-35.05300,173.19300,0.5,sandstone
49.13700,-55.37000,0.5,sandstone
-25.35600,-44.06400,0.5,sandstone
48.55100,-58.85200,0.5,sandstone
-38.55800,174.56700,0.5,sandstone
-36.47000,-66.64600,0.5,sandstone
43.70900,-117.49800,0.5,sandstone
34.80000,-116.38900,0.5,sandstone
30.45200,-103.00200,0.5,sandstone
42.52800,-72.80600,0.5,sandstone
18.21100,-92.24200,0.5,sandstone
65.52800,-133.23500,0.5,sandstone
-45.05600,170.99800,0.5,sandstone
55.27600,-127.63400,0.5,sandstone
-39.36600,174.40100,0.5,sandstone
47.88300,-91.71600,0.5,sandstone
-39.63700,177.07600,0.5,sandstone
-34.46600,172.94300,0.5,sandstone
36.95300,-80.70200,0.5,sandstone
69.79300,-143.47900,0.5,sandstone
64.41900,-97.46900,0.5,sandstone
37.98800,-120.98500,0.5,sandstone
78.04700,-84.07000,0.5,sandstone
46.74100,-98.05600,0.5,sandstone
-0.74000,-74.92600,0.5,sandstone
33.36300,-98.07000,0.5,sandstone
-40.36500,176.31500,0.5,sandstone
42.65300,-82.18600,0.5,sandstone
37.52800,-122.40000,0.5,sandstone
36.98000,-83.22000,0.5,sandstone
79.16200,-75.35800,0.5,sandstone
-39.96600,176.68700,0.5,sandstone
45.80400,-63.82100,0.5,sandstone
40.68600,-74.87500,0.5,sandstone
31.10000,-86.63000,0.5,sandstone
54.52500,-82.96800,0.5,sandstone
35.75600,-120.14700,0.5,sandstone
11.21500,-60.70100,0.5,sandstone
40.00300,-112.02500,0.5,sandstone
36.80600,-87.50000,0.5,sandstone
-19.97500,-55.40400,0.5,sandstone
49.43700,-63.16900,0.5,sandstone
-37.25000,175.16600,0.5,sandstone
17.10200,-89.12300,0.5,sandstone
14.81200,-87.82000,0.5,sandstone
34.99000,-118.89000,0.5,sandstone
62.35300,-145.46800,0.5,sandstone
60.04000,-137.42000,0.5,sandstone
31.85000,-97.11600,0.5,sandstone
31.87000,-87.96000,0.5,sandstone
41.52500,-85.83800,0.5,sandstone
51.12700,-124.03500,0.5,sandstone
36.03000,-112.18000,0.5,sandstone
31.47200,-103.15300,0.5,sandstone
39.56100,-79.25000,0.5,sandstone
79.48600,-92.59700,0.5,sandstone
68.27200,-159.50800,0.5,sandstone
-46.04500,167.24300,0.5,sandstone
82.81300,-77.53900,0.5,sandstone
59.57100,-161.01600,0.5,sandstone
-41.96500,173.86100,0.5,sandstone
43.36100,-88.35000,0.5,sandstone
49.36400,-110.67600,0.5,sandstone
42.99800,-79.63600,0.5,sandstone
31.63200,-88.92100,0.5,sandstone
41.45800,-119.04100,0.5,sandstone
-38.18700,174.17100,0.5,sandstone
77.40900,-90.37000,0.5,sandstone
39.40500,-120.68900,0.5,sandstone
39.14100,-80.07500,0.5,sandstone
30.28600,-94.72000,0.5,sandstone
37.84100,-85.96600,0.5,sandstone
35.07800,-94.95100,0.5,sandstone
33.59100,-114.06100,0.5,sandstone
41.58200,-95.62600,0.5,sandstone
-44.29400,170.95400,0.5,sandstone
42.51100,-94.24100,0.5,sandstone
-38.25100,178.32400,0.5,sandstone
-43.63500,169.43200,0.5,sandstone
46.36600,-89.68200,0.5,sandstone
-42.42500,173.68200,0.5,sandstone
48.83000,-96.84100,0.5,sandstone
74.85800,-94.72000,0.5,sandstone
82.72700,-73.42900,0.5,sandstone
44.86800,-81.32400,0.5,sandstone
41.04100,-83.61300,0.5,sandstone
40.96600,-91.17000,0.5,sandstone
45.08300,-70.55300,0.5,sandstone
-21.50000,-39.94900,0.5,sandstone
45.63800,-73.59100,0.5,sandstone
39.64100,-103.33300,0.5,sandstone
10.77900,-72.04100,0.5,sandstone
56.17800,-120.23400,0.5,sandstone
10.53300,-83.75300,0.5,sandstone
45.78600,-50.25700,0.5,sandstone
53.50400,-126.97600,0.5,sandstone
50.99600,-117.11600,0.5,sandstone
-37.75100,175.18000,0.5,sandstone
52.90400,-117.91400,0.5,sandstone
51.27400,-114.02800,0.5,sandstone
49.14600,-121.94100,0.5,sandstone
-9.97000,-46.02400,0.5,sandstone
-45.93800,167.88900,0.5,sandstone
10.61100,-61.28000,0.5,sandstone
37.83400,-122.20400,0.5,sandstone
-0.45800,-76.55200,0.5,sandstone
-41.13900,175.81300,0.5,sandstone
50.07100,-56.77600,0.5,sandstone
46.64100,-68.29600,0.5,sandstone
60.81500,-122.56000,0.5,sandstone
31.37700,-105.04600,0.5,sandstone
49.54900,-108.59900,0.5,sandstone
44.76100,-108.70600,0.5,sandstone
48.55100,-89.20400,0.5,sandstone
62.39200,-142.41800,0.5,sandstone
47.33800,-79.74200,0.5,sandstone
39.08300,-78.50400,0.5,sandstone
38.91000,-113.67500,0.5,sandstone
50.23700,-57.58600,0.5,sandstone
38.53000,-75.07600,0.5,sandstone
15.28700,-89.06000,0.5,sandstone
-41.55400,175.46000,0.5,sandstone
-45.91700,167.38900,0.5,sandstone
35.52500,-92.89500,0.5,sandstone
52.90000,-83.24700,0.5,sandstone
-15.40100,-54.70300,0.5,sandstone
40.85900,-109.20200,0.5,sandstone
36.38000,-100.88600,0.5,sandstone
43.91300,-74.30000,0.5,sandstone
77.39500,-82.61500,0.5,sandstone
37.97000,-94.47800,0.5,sandstone
60.42400,-120.94000,0.5,sandstone
-46.21900,166.76900,0.5,sandstone
61.15500,-131.57100,0.5,sandstone
46.38400,-70.91400,0.5,sandstone
40.55700,-124.34900,0.5,sandstone
52.11600,-122.38900,0.5,sandstone
26.12400,-80.82000,0.5,sandstone
43.60000,-109.83600,0.5,sandstone
78.44100,-103.14700,0.5,sandstone
-37.70100,175.25200,0.5,sandstone
14.64400,-60.98400,0.5,sandstone
32.25000,-85.41000,0.5,sandstone
77.91200,-111.24600,0.5,sandstone
-43.58500,171.48200,0.5,sandstone
33.75500,-118.33200,0.5,sandstone
-38.23400,175.18300,0.5,sandstone
77.56800,-87.01400,0.5,sandstone
74.15200,-123.32100,0.5,sandstone
71.09800,-115.85800,0.5,sandstone
44.54500,-68.61100,0.5,sandstone
50.60900,-57.22600,0.5,sandstone
-41.11500,175.77400,0.5,sandstone
9.82300,-69.47800,0.5,sandstone
-36.26400,174.30200,0.5,sandstone
38.43800,-79.15800,0.5,sandstone
-39.19400,174.96100,0.5,sandstone
37.01800,-81.23100,0.5,sandstone
81.92000,-80.32800,0.5,sandstone
-45.09500,167.66100,0.5,sandstone
39.36000,-96.60000,0.5,sandstone
-36.91100,174.72800,0.5,sandstone
40.23100,-100.42300,0.5,sandstone
79.85200,-89.97300,0.5,sandstone
-40.38200,176.37700,0.5,sandstone
37.23500,-122.40400,0.5,sandstone
30.73000,-85.83000,0.5,sandstone
45.09400,-123.25600,0.5,sandstone
67.70700,-154.90900,0.5,sandstone
29.44000,-97.92500,0.5,sandstone
-45.19600,167.68900,0.5,sandstone
49.86600,-61.55100,0.5,sandstone
65.46800,-163.46600,0.5,sandstone
-4.65400,-60.32600,0.5,sandstone
37.43600,-98.23100,0.5,sandstone
50.02100,-58.65200,0.5,sandstone
22.43800,-80.30200,0.5,sandstone
60.95800,-148.72300,0.5,sandstone
-35.40500,174.05000,0.5,sandstone
32.63000,-91.61000,0.5,sandstone
30.97200,-96.44200,0.5,sandstone
-45.41500,167.60200,0.5,sandstone
24.60300,-98.92200,0.5,sandstone
10.37000,-61.25000,0.5,sandstone
31.04000,-92.66000,0.5,sandstone
39.21000,-119.55800,0.5,sandstone
-40.20500,175.20700,0.5,sandstone
-32.02000,-67.97700,0.5,sandstone
76.47700,-104.08000,0.5,sandstone
40.91600,-68.30000,0.5,sandstone
-40.20000,175.50000,0.5,sandstone
38.57700,-77.66400,0.5,sandstone
81.19400,-82.36900,0.5,sandstone
82.08100,-32.75000,0.5,sandstone
-24.64000,-43.49800,0.5,sandstone
-39.07700,174.81200,0.5,sandstone
48.43200,-110.88800,0.5,sandstone
42.75100,-92.79800,0.5,sandstone
36.03000,-86.75300,0.5,sandstone
34.33700,-117.47200,0.5,sandstone
37.70400,-120.43100,0.5,sandstone
34.15300,-107.27500,0.5,sandstone
81.73300,-47.90600,0.5,sandstone
-37.53500,175.11100,0.5,sandstone
45.21300,-88.22400,0.5,sandstone
13.16300,-59.55900,0.5,sandstone
81.17700,-79.23900,0.5,sandstone
34.66800,-118.65600,0.5,sandstone
38.00000,-81.61100,0.5,sandstone
-39.96900,173.31200,0.5,sandstone
-3.67700,-46.84100,0.5,sandstone
61.03300,-138.83200,0.5,sandstone
-39.79800,176.85200,0.5,sandstone
-44.11400,168.35300,0.5,sandstone
29.67000,-90.88000,0.5,sandstone
65.36700,-126.55200,0.5,sandstone
18.62000,-69.16300,0.5,sandstone
80.21900,-66.19200,0.5,sandstone
-46.62500,167.17200,0.5,sandstone
40.83300,-67.50000,0.5,sandstone
-3.02600,-54.31200,0.5,sandstone
-39.20500,174.17000,0.5,sandstone
43.94900,-104.20600,0.5,sandstone
48.15100,-80.02900,0.5,sandstone
46.56800,-119.95100,0.5,sandstone
62.79500,-107.49300,0.5,sandstone
21.82600,-79.23100,0.5,sandstone
33.81700,-117.68400,0.5,sandstone
-44.97100,171.89600,0.5,sandstone
57.36300,-111.62900,0.5,sandstone
-42.62000,173.33600,0.5,sandstone
45.94000,-75.66500,0.5,sandstone
31.90800,-100.61600,0.5,sandstone
13.56800,-88.75000,0.5,sandstone
-38.90200,177.53800,0.5,sandstone
40.99300,-74.53700,0.5,sandstone
63.26100,-128.85200,0.5,sandstone
38.90100,-78.29200,0.5,sandstone
37.71900,-89.86600,0.5,sandstone
45.78400,-60.39800,0.5,sandstone
35.44100,-119.19100,0.5,sandstone
81.88800,-71.42800,0.5,sandstone
-39.27800,177.32900,0.5,sandstone
64.53300,-149.97000,0.5,sandstone
80.80100,-86.95400,0.5,sandstone
39.89400,-81.76000,0.5,sandstone
38.50000,-83.05000,0.5,sandstone
-43.01600,172.52400,0.5,sandstone
35.44900,-83.53200,0.5,sandstone
-43.38700,172.13500,0.5,sandstone
35.93600,-99.25100,0.5,sandstone
68.37400,-156.70000,0.5,sandstone
-41.13900,172.11200,0.5,sandstone
42.78300,-90.49000,0.5,sandstone
43.92200,-80.73100,0.5,sandstone
35.58300,-96.24800,0.5,sandstone
56.30500,-121.46800,0.5,sandstone
78.25000,-100.49800,0.5,sandstone
40.25500,-104.56600,0.5,sandstone
61.21700,-141.98600,0.5,sandstone
37.32200,-122.27200,0.5,sandstone
8.69600,-80.27100,0.5,sandstone
-40.83300,175.33300,0.5,sandstone
46.62400,-60.36000,0.5,sandstone
56.91100,-157.78600,0.5,sandstone
38.50800,-120.99000,0.5,sandstone
-45.03500,167.96800,0.5,sandstone
34.68500,-90.14600,0.5,sandstone
-40.74500,172.65400,0.5,sandstone
38.48700,-84.47300,0.5,sandstone
39.59100,-122.28300,0.5,sandstone
-31.23300,-48.83800,0.5,sandstone
47.27900,-103.42100,0.5,sandstone
-43.39300,171.46800,0.5,sandstone
42.42100,-85.68300,0.5,sandstone
60.22100,-142.29200,0.5,sandstone
50.84100,-56.07900,0.5,sandstone
39.74100,-113.71600,0.5,sandstone
-42.36200,171.56000,0.5,sandstone
-41.83900,171.92800,0.5,sandstone
37.30000,-113.57800,0.5,sandstone
42.40200,-99.45100,0.5,sandstone
33.93700,-115.69900,0.5,sandstone
35.00500,-119.85300,0.5,sandstone
38.92800,-99.59500,0.5,sandstone
62.24000,-154.03300,0.5,sandstone
-40.44300,172.28300,0.5,sandstone
33.54900,-117.08700,0.5,sandstone
-42.20800,173.86300,0.5,sandstone
-41.34700,175.83200,0.5,sandstone
20.03200,-77.12000,0.5,sandstone
36.42900,-89.76200,0.5,sandstone
22.67700,-83.28500,0.5,sandstone
-38.15900,178.24900,0.5,sandstone
44.25200,-119.24800,0.5,sandstone
69.88900,-147.65300,0.5,sandstone
-45.93700,167.43800,0.5,sandstone
-2.11100,-52.37000,0.5,sandstone
16.91100,-91.71000,0.5,sandstone
37.30000,-82.11600,0.5,sandstone
-40.85400,171.94600,0.5,sandstone
-43.29200,172.04400,0.5,sandstone
60.35000,-144.17800,0.5,sandstone
34.41600,-118.95800,0.5,sandstone
38.80500,-75.59100,0.5,sandstone
82.61200,-69.59000,0.5,sandstone
68.31700,-126.65500,0.5,sandstone
33.71700,-86.15600,0.5,sandstone
-4.57600,-45.08900,0.5,sandstone
52.17500,-106.48900,0.5,sandstone
64.32300,-147.92500,0.5,sandstone
-44.39800,171.03300,0.5,sandstone
-23.98400,-42.63800,0.5,sandstone
39.42500,-86.24100,0.5,sandstone
-41.26700,173.28300,0.5,sandstone
22.50400,-99.79900,0.5,sandstone
18.10000,-76.71000,0.5,sandstone
55.16800,-87.15200,0.5,sandstone
75.73700,-118.41700,0.5,sandstone
37.06900,-122.10400,0.5,sandstone
-39.10800,175.30900,0.5,sandstone
-40.37900,176.26800,0.5,sandstone
-34.32200,-72.37700,0.5,sandstone
53.66100,-113.55400,0.5,sandstone
80.87300,-88.95400,0.5,sandstone
34.52300,-119.94900,0.5,sandstone
53.29500,-119.07400,0.5,sandstone
49.42600,-100.48000,0.5,sandstone
46.37300,-85.76600,0.5,sandstone
39.34300,-80.96100,0.5,sandstone
48.92000,-54.94900,0.5,sandstone
61.46900,-130.61700,0.5,sandstone
34.30300,-118.52500,0.5,sandstone
46.19200,-64.60300,0.5,sandstone
46.51600,-109.55300,0.5,sandstone
-28.70100,-53.34300,0.5,sandstone
46.60500,-61.05400,0.5,sandstone
82.51700,-69.19900,0.5,sandstone
80.82300,-69.70400,0.5,sandstone
51.07500,-80.16800,0.5,sandstone
41.38300,-73.79100,0.5,sandstone
59.25800,-133.27200,0.5,sandstone
44.95000,-102.87800,0.5,sandstone
48.56600,-98.00100,0.5,sandstone
34.21600,-116.85800,0.5,sandstone
82.67700,-69.30200,0.5,sandstone
68.19800,-154.41600,0.5,sandstone
-3.27300,-57.11800,0.5,sandstone
-38.97500,173.27300,0.5,sandstone
48.02500,-123.03400,0.5,sandstone
41.13600,-113.39600,0.5,sandstone
-46.29000,169.92700,0.5,sandstone
80.92900,-83.31000,0.5,sandstone
46.39700,-71.85500,0.5,sandstone
-37.33700,174.94400,0.5,sandstone
79.99400,-85.21400,0.5,sandstone
62.78000,-134.21500,0.5,sandstone
44.99500,-117.39400,0.5,sandstone
-40.39400,176.63800,0.5,sandstone
42.05000,-106.49300,0.5,sandstone
-40.58500,176.23500,0.5,sandstone
30.48000,-88.86000,0.5,sandstone
-41.32300,172.71600,0.5,sandstone
28.42300,-99.85100,0.5,sandstone
45.23800,-84.53000,0.5,sandstone
-39.11300,173.47500,0.5,sandstone
56.63600,-91.08000,0.5,sandstone
76.39300,-92.19000,0.5,sandstone
41.54300,-94.03100,0.5,sandstone
48.60500,-124.61300,0.5,sandstone
-49.61500,169.54900,0.5,sandstone
50.42600,-104.96300,0.5,sandstone
40.02500,-113.90300,0.5,sandstone
42.55100,-102.35400,0.5,sandstone
19.50300,-70.21900,0.5,sandstone
41.78300,-109.20800,0.5,sandstone
14.94900,-90.91400,0.5,sandstone
37.46700,-87.55800,0.5,sandstone
32.69000,-118.92000,0.5,sandstone
37.12500,-77.00000,0.5,sandstone
-42.44600,171.44200,0.5,sandstone
-42.93000,173.04600,0.5,sandstone
35.03000,-119.22000,0.5,sandstone
7.86800,-71.19300,0.5,sandstone
39.69600,-77.99500,0.5,sandstone
41.95000,-97.33300,0.5,sandstone
33.05100,-105.60700,0.5,sandstone
-38.80400,173.71100,0.5,sandstone
40.14400,-109.26200,0.5,sandstone
65.91500,-144.12500,0.5,sandstone
50.60600,-128.06500,0.5,sandstone
-38.11100,174.93700,0.5,sandstone
-45.05600,170.99700,0.5,sandstone
18.83600,-71.61100,0.5,sandstone
-35.70600,174.35800,0.5,sandstone
58.60800,-154.71600,0.5,sandstone
38.39200,-112.10800,0.5,sandstone
40.60800,-82.74100,0.5,sandstone
39.82800,-91.62500,0.5,sandstone
-29.57700,-68.42400,0.5,sandstone
81.33600,-70.67300,0.5,sandstone
50.01100,-114.26500,0.5,sandstone
60.52600,-88.14200,0.5,sandstone
-42.26900,173.73700,0.5,sandstone
40.57000,-123.13100,0.5,sandstone
-35.57600,174.69000,0.5,sandstone
62.57000,-83.03100,0.5,sandstone
14.21800,-90.10300,0.5,sandstone
40.24500,-110.82000,0.5,sandstone
38.23100,-117.71300,0.5,sandstone
44.61100,-123.89600,0.5,sandstone
37.13300,-81.46600,0.5,sandstone
-44.27000,168.08200,0.5,sandstone
60.05800,-147.19600,0.5,sandstone
33.23300,-86.04100,0.5,sandstone
12.17400,-68.25100,0.5,sandstone
47.12800,-53.72500,0.5,sandstone
32.51500,-89.28700,0.5,sandstone
67.90700,-150.63300,0.5,sandstone
31.12000,-84.11000,0.5,sandstone
68.79400,-159.95600,0.5,sandstone
40.52800,-79.56300,0.5,sandstone
38.40800,-121.49800,0.5,sandstone
62.85400,-125.28500,0.5,sandstone
81.64000,-91.51500,0.5,sandstone
29.58500,-103.36600,0.5,sandstone
9.48600,-73.16700,0.5,sandstone
33.73300,-99.98300,0.5,sandstone
18.57500,-72.20500,0.5,sandstone
59.06600,-159.70800,0.5,sandstone
57.90900,-131.51200,0.5,sandstone
37.19000,-80.06300,0.5,sandstone
51.46600,-119.91100,0.5,sandstone
-39.81100,172.69800,0.5,sandstone
-42.20800,171.22200,0.5,sandstone
46.49000,-123.50100,0.5,sandstone
68.76200,-139.27300,0.5,sandstone
35.53000,-86.00300,0.5,sandstone
-41.25300,175.91800,0.5,sandstone
29.65800,-100.37800,0.5,sandstone
44.76700,-95.42300,0.5,sandstone
38.91300,-92.29800,0.5,sandstone
30.97400,-88.19800,0.5,sandstone
47.69600,-54.69300,0.5,sandstone
56.70500,-122.29000,0.5,sandstone
-41.28500,173.28700,0.5,sandstone
67.93500,-76.32700,0.5,sandstone
36.48200,-121.74100,0.5,sandstone
46.65800,-122.87600,0.5,sandstone
-41.82600,172.40200,0.5,sandstone
-37.28000,-74.24000,0.5,sandstone
-25.45500,-69.51700,0.5,sandstone
-43.48900,171.95800,0.5,sandstone
38.76600,-77.30800,0.5,sandstone
47.26600,-106.96100,0.5,sandstone
45.63400,-120.86400,0.5,sandstone
-37.20000,174.97100,0.5,sandstone
45.40000,-100.34000,0.5,sandstone
30.30000,-99.41600,0.5,sandstone
35.95100,-109.90500,0.5,sandstone
-38.85700,173.53900,0.5,sandstone
48.89800,-58.41600,0.5,sandstone
-39.14600,177.94000,0.5,sandstone
-34.22100,-50.96000,0.5,sandstone
35.24600,-118.69000,0.5,sandstone
36.58300,-96.43400,0.5,sandstone
64.91400,-153.32600,0.5,sandstone
39.44600,-95.77300,0.5,sandstone
36.73500,-82.92500,0.5,sandstone
48.84900,-100.80000,0.5,sandstone
