latitude,longitude,k_value,description
44.128,7.1344,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
45.1821,6.1834,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
42.072,20.0438,0.4,Ophiolitic complex of Meso-Cenozoic age
42.527,9.0922,0.4,Ophiolitic complex of Meso-Cenozoic age
42.5103,9.3539,0.4,Ophiolitic complex of Meso-Cenozoic age
42.7891,10.3889,0.4,Ophiolitic complex of Meso-Cenozoic age
42.9701,11.0043,0.4,Ophiolitic complex of Meso-Cenozoic age
44.559,6.997,0.4,Ophiolitic complex of Meso-Cenozoic age
44.3132,18.3373,0.4,Ophiolitic complex of Meso-Cenozoic age
44.929,7.0415,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
46.8323,5.0594,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
29.6889,6.5147,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
34.1306,1.0732,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
48.2151,6.1406,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
28.7871,14.6965,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.0022,12.074,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
38.4568,14.9484,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
40.875,13.0817,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
43.0447,9.847,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
40.6845,9.0878,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
36.8059,12.019,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
42.057,9.0194,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
25.8654,14.0668,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
43.5787,17.6326,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
43.7104,11.9115,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
45.5937,7.4828,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
37.4881,14.0635,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.4293,55.8489,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
46.2606,9.6522,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
48.6554,19.7804,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
48.2007,8.3407,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
49.2102,19.9184,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
49.2438,15.8823,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
59.9167,10.1651,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
46.6183,14.6338,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
47.1362,15.4253,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
50.8109,15.2061,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
47.9335,19.0131,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
47.9618,20.2805,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.0011,19.4682,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.4903,5.9669,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
50.7349,10.6658,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
50.6324,12.8589,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
55.7028,13.7616,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
56.6108,16.1689,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
56.7428,16.6747,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
57.493,18.5066,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
57.9298,19.1479,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
58.3643,19.2528,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
45.4647,17.4958,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
50.3683,7.4935,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.5648,14.01,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.5898,8.0789,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.6545,10.0081,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.5382,9.2212,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
46.982,13.388,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
46.6606,12.4768,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
47.3334,13.3486,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
59.459,10.2668,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Upper Paleozoic"
59.4796,10.0762,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
45.3274,11.7981,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
45.5042,11.3693,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
45.6798,11.6392,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.1019,7.7201,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
48.4956,19.0692,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
50.2172,13.1848,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
59.7442,5.1685,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
59.8602,5.3734,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
59.9604,5.5132,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
59.9925,7.0586,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
59.9949,5.7582,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
47.7807,7.9842,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
47.7295,6.8409,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
48.3343,7.2604,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
49.792,17.2593,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
50.4542,11.7245,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
51.6731,10.8185,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
45.4775,7.383,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
45.4226,6.6682,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
45.4335,4.0778,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
47.9994,7.0237,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
45.0763,14.6054,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
45.0965,13.8118,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
49.2621,16.5172,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
48.7202,14.9242,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
49.5879,14.285,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
49.7957,8.9536,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
49.8455,12.1516,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
50.3784,12.8884,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
50.8614,15.1014,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
48.7823,19.6183,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
49.019,14.5279,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
49.174,19.6333,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.5549,13.1074,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.0915,19.3544,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
44.8699,14.3986,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
46.1448,18.1709,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
47.1602,18.0568,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
50.3256,15.238,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
57.2599,9.8646,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
52.2267,14.4865,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
52.7766,18.1708,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
53.9177,15.1901,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.1827,13.0702,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.4506,13.4047,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.8147,11.4427,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.9706,12.3214,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.9323,11.952,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.9222,10.7827,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
55.5401,13.8237,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
56.0235,14.3173,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
56.1056,12.9259,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
56.6501,10.2428,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
56.6995,11.5686,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
56.909,9.9927,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
57.2818,11.0258,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
46.9897,12.5609,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
45.9863,6.0428,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.266,4.9918,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.4,5.3542,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.4522,5.7695,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.4892,6.2173,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.5431,6.5901,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
46.8349,10.4866,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
55.1287,14.9002,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
58.9883,17.6772,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
59.07,18.4242,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
59.2603,18.5,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
59.3664,17.7036,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
59.3543,17.6146,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
57.9989,11.6106,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
58.1771,11.6399,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
58.794,5.6765,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.1123,5.6555,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
45.3026,13.9321,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
46.1171,5.1955,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
50.3309,13.5176,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
52.438,5.5264,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
52.5482,5.2509,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.5423,6.468,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.599,6.8606,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.5929,6.7165,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.6408,6.89,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.6774,6.9785,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7145,7.2356,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7265,7.4029,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7241,8.1525,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7492,7.535,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7687,7.7287,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.7872,7.8924,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.9486,8.4284,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
53.9918,11.4371,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.0618,8.684,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.079,11.5546,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.3794,10.9995,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.4939,8.8813,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.4638,11.1481,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.5226,8.6521,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.659,8.3468,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.72,8.5022,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.7174,11.3746,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.8945,10.3208,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.9926,10.5914,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.9676,9.8749,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.4055,8.4219,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.3264,10.3445,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.6121,12.594,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.568,13.2865,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.856,10.5683,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
55.6039,11.8786,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
56.8067,8.7357,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
56.8309,8.4562,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
45.8816,10.4366,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
46.1643,9.5702,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
49.5569,13.3054,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
58.6756,11.3646,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
59.2813,10.9336,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
58.6323,8.8703,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.2594,5.9759,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.2643,5.2118,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.2622,11.358,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.6416,6.1047,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.6755,8.7601,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
59.4181,17.2001,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
59.5089,18.6055,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
45.1821,6.1834,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
45.9009,6.8383,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
45.1009,5.8553,0.4,Ophiolitic complex of Meso-Cenozoic age
45.2458,7.2666,0.4,Ophiolitic complex of Meso-Cenozoic age
45.8307,7.6033,0.4,Ophiolitic complex of Meso-Cenozoic age
46.514,9.5308,0.4,Ophiolitic complex of Meso-Cenozoic age
46.6094,9.0945,0.4,Ophiolitic complex of Meso-Cenozoic age
47.1425,12.1581,0.4,Ophiolitic complex of Meso-Cenozoic age
47.6493,15.7791,0.4,Ophiolitic complex of Meso-Cenozoic age
45.4059,12.372,0.4,Lake
46.4233,6.5251,0.4,Lake
47.6966,9.0299,0.4,Lake
47.6067,9.4231,0.4,Lake
53.217,14.4207,0.4,Lake
58.324,14.5188,0.4,Lake
58.9073,13.2787,0.4,Lake
44.929,7.0415,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
45.9937,7.5434,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
46.7103,8.5737,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
47.0224,14.5255,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
60.3588,10.6559,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
60.0297,5.5496,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.2382,7.156,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.3764,6.1256,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.2387,10.9273,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
60.4668,7.1303,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
60.0065,10.9817,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
60.0356,6.7988,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
60.3646,9.0825,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
46.8323,5.0594,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
48.2151,6.1406,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
60.2898,6.3504,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
62.7248,20.7867,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
69.0969,43.6997,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
49.1999,15.0267,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
43.5787,17.6326,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.3847,37.1676,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
43.7104,11.9115,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
45.5937,7.4828,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
39.4293,55.8489,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
59.8954,6.1134,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
58.9579,7.4453,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
58.2901,14.6395,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
65.0027,20.1018,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
46.2606,9.6522,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Neoproterozoic"
63.738,7.3713,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
64.6771,8.737,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
67.9254,15.0934,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.9949,15.7129,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.9563,12.9967,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
68.0726,13.3055,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
65.3185,10.1861,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
71.1792,18.5505,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
68.6847,16.2609,0.4,"Continental crust, Undifferentiated facies - Archean"
68.9011,14.9079,0.4,"Continental crust, Undifferentiated facies - Archean"
68.7862,15.7157,0.4,"Continental crust, Undifferentiated facies - Archean"
68.9566,15.5182,0.4,"Continental crust, Undifferentiated facies - Archean"
68.7434,14.9542,0.4,"Continental crust, Undifferentiated facies - Archean"
69.6799,18.5624,0.4,"Continental crust, Undifferentiated facies - Archean"
69.9144,19.7093,0.4,"Continental crust, Undifferentiated facies - Archean"
70.0137,19.9455,0.4,"Continental crust, Undifferentiated facies - Archean"
69.9431,19.2048,0.4,"Continental crust, Undifferentiated facies - Archean"
70.0685,18.8029,0.4,"Continental crust, Undifferentiated facies - Archean"
70.1336,19.4781,0.4,"Continental crust, Undifferentiated facies - Archean"
70.1855,19.1651,0.4,"Continental crust, Undifferentiated facies - Archean"
70.1505,19.8239,0.4,"Continental crust, Undifferentiated facies - Archean"
61.5881,5.3109,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Proterozoic"
60.3588,10.6559,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.2735,5.0968,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.3998,5.1624,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.1175,9.2799,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.6733,5.4427,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
60.0297,5.5496,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.1237,5.9647,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.2382,7.156,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.3764,6.1256,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
61.0103,14.8652,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
63.3954,7.9972,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
63.5379,8.7222,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
63.7193,8.6261,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
63.8346,15.0627,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
65.4,12.2871,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
65.6518,11.8892,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
65.9638,12.6094,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
66.1096,12.5006,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
66.2562,13.0362,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
66.2521,12.8013,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
67.081,14.1503,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
67.3888,14.3075,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
68.0322,17.3589,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
68.3416,17.344,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
68.4003,17.557,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
68.7814,16.9821,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
68.8639,17.2552,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
69.0431,17.4444,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
69.2283,17.7917,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
69.1175,19.1734,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.2387,10.9273,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
60.4668,7.1303,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
62.9289,10.8127,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
65.673,16.106,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
60.1891,19.5894,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
